id,derived-from,name,organism
BE0001039,High affinity nerve growth factor receptor,Humans
BE0003605,BDNF/NT-3 growth factors receptor,Humans
BE0000897,Potassium voltage-gated channel subfamily KQT member 2,Humans
BE0000781,Potassium voltage-gated channel subfamily A member 1,Humans
BE0000146,Histamine H4 receptor,Humans
BE0000156,Sigma non-opioid intracellular receptor 1,Humans
BE0002398,Potassium voltage-gated channel subfamily KQT member 3,Humans
BE0004882,5-hydroxytryptamine receptor 1C,Rat
BE0004890,Muscarinic acetylcholine receptor,Humans
BE0009629,HERG human cardiac K+ channel,Humans
BE0000556,Atrial natriuretic peptide receptor 1,Humans
BE0001640,"Phospholipase A2, membrane associated",Humans
BE0003560,Prostaglandin reductase 2,Humans
BE0003561,Prostaglandin D2 receptor 2,Humans
BE0009434,"Interferon-induced, double-stranded RNA-activated protein kinase",Humans
BE0010085,Human Cyclooxygenases,Humans
BE0000591,Probable arabinosyltransferase C,Mycobacterium tuberculosis
BE0000122,Probable arabinosyltransferase B,Mycobacterium tuberculosis
BE0000034,Probable arabinosyltransferase A,Mycobacterium tuberculosis
BE0003887,"Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial",Humans
BE0000311,5-hydroxytryptamine receptor 3A,Humans
BE0004958,5-hydroxytryptamine receptor 1,Humans
BE0000298,Glutathione reductase,Escherichia coli (strain K12)
BE0002386,Serine/threonine-protein kinase mTOR,Humans
BE0000695,Peptidyl-prolyl cis-trans isomerase FKBP1A,Humans
BE0003721,Aryl hydrocarbon receptor,Humans
BE0009744,Fatty acid synthetase,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
BE0000483,Voltage-dependent T-type calcium channel subunit alpha-1G,Humans
BE0000455,4-hydroxyphenylpyruvate dioxygenase,Humans
BE0000790,Penicillin-binding protein 3,Bacillus subtilis (strain 168)
BE0001444,Beta-lactamase,Citrobacter freundii
BE0000553,Calcium-activated potassium channel subunit alpha-1,Humans
BE0003537,"Cholesterol side-chain cleavage enzyme, mitochondrial",Humans
BE0004805,Fe(II)-protoporphyrin IX,Plasmodium falciparum
BE0009993,80S ribosomal subunit,Plasmodium falciparum
BE0002360,Dihydropteroate synthetase,Plasmodium falciparum
BE0000121,Tryptophan 5-hydroxylase 1,Humans
BE0000143,Tubulin beta chain,Humans
BE0004669,"1,3-beta-glucan synthase component FKS1",Aspergillus niger (strain CBS 513.88 / FGSC A1513)
BE0000666,Neuron-specific vesicular protein calcyon,Humans
BE0009737,Pepsin A-5,Humans
BE0001015,Fibroblast growth factor 2,Humans
BE0000953,Pro-epidermal growth factor,Humans
BE0009672,Fibrinogen,Humans
BE0003848,Nuclear receptor subfamily 1 group I member 3,Humans
BE0000539,3-oxo-5-alpha-steroid 4-dehydrogenase 1,Humans
BE0000343,DNA polymerase catalytic subunit,HHV-5
BE0005582,5HT3 serotonin receptor,Humans
BE0001248,Lysozyme,Enterobacteria phage T4
BE0000475,Prostacyclin receptor,Humans
BE0000368,Prostaglandin E2 receptor EP2 subtype,Humans
BE0000296,Prostaglandin D2 receptor,Humans
BE0004809,Bile acids,Humans
BE0002425,DNA topoisomerase 2-beta,Humans
BE0000012,Voltage-dependent T-type calcium channel subunit alpha-1I,Humans
BE0002226,Voltage-dependent N-type calcium channel subunit alpha-1B,Humans
BE0003563,Voltage-dependent calcium channel subunit alpha-2/delta-3,Humans
BE0000973,Sphingomyelin phosphodiesterase,Humans
BE0002705,Liver carboxylesterase 1,Humans
BE0000497,Amiloride-sensitive sodium channel subunit gamma,Humans
BE0000190,Amiloride-sensitive sodium channel subunit alpha,Humans
BE0000024,Amiloride-sensitive sodium channel subunit beta,Humans
BE0000495,Amiloride-sensitive sodium channel subunit delta,Humans
BE0000507,Thyroid peroxidase,Humans
BE0000732,Sodium/potassium-transporting ATPase subunit alpha-1,Humans
BE0002357,Voltage-dependent L-type calcium channel subunit alpha-1F,Humans
BE0002358,Voltage-dependent L-type calcium channel subunit beta-3,Humans
BE0002356,Voltage-dependent L-type calcium channel subunit beta-4,Humans
BE0000668,Mineralocorticoid receptor,Humans
BE0002346,Gamma-aminobutyric acid receptor subunit beta-2,Humans
BE0003592,Gamma-aminobutyric acid receptor subunit gamma-2,Humans
BE0000634,Serine/threonine-protein kinase B-raf,Humans
BE0000036,RAF proto-oncogene serine/threonine-protein kinase,Humans
BE0000023,Vascular endothelial growth factor receptor 3,Humans
BE0000369,Vascular endothelial growth factor receptor 2,Humans
BE0000147,Receptor-type tyrosine-protein kinase FLT3,Humans
BE0000453,Mast/stem cell growth factor receptor Kit,Humans
BE0002411,Proto-oncogene tyrosine-protein kinase receptor Ret,Humans
BE0000029,Vascular endothelial growth factor receptor 1,Humans
BE0000283,Tubulin beta chain,Yeast
BE0004660,"Keratin, type I cytoskeletal 12",Humans
BE0000402,Cholecystokinin receptor type A,Humans
BE0000280,Antithrombin-III,Humans
BE0000775,Heparin cofactor 2,Humans
BE0000804,Isoleucine--tRNA ligase,Staphylococcus aureus
BE0004290,Penicillin-binding protein 1A,Streptococcus pneumoniae (strain ATCC BAA-255 / R6)
BE0001018,Solute carrier family 15 member 1,Humans
BE0001134,Solute carrier family 15 member 2,Humans
BE0003379,Angiopoietin-1 receptor,Humans
BE0003618,MecA PBP2' (penicillin binding protein 2'),Staphylococcus aureus
BE0001304,Penicillin acylase,Lysinibacillus sphaericus
BE0000477,Ceramide glucosyltransferase,Humans
BE0003542,"Cytochrome P450 11B2, mitochondrial",Humans
BE0004887,3-oxo-5-alpha-steroid 4-dehydrogenase,Humans
BE0004258,O-GlcNAcase BT_4395,Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / NCTC 10582 / E50 / VPI-5482)
BE0001045,"Solute carrier family 2, facilitated glucose transporter member 2",Humans
BE0005827,Bifunctional protein NCOAT,Humans
BE0003686,Penicillin-binding protein 1A,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)
BE0003687,Penicillin-binding protein 1B,Pseudomonas aeruginosa
BE0002344,Gamma-aminobutyric acid receptor subunit beta-1,Humans
BE0002345,Gamma-aminobutyric acid receptor subunit beta-3,Humans
BE0000129,Gamma-aminobutyric acid receptor subunit rho-1,Humans
BE0003578,Guanylate cyclase soluble subunit alpha-2,Humans
BE0004778,Metallothionein-1A,Humans
BE0000693,"Indoleamine 2,3-dioxygenase 1",Humans
BE0000419,Solute carrier family 12 member 3,Humans
BE0002204,Xanthine dehydrogenase/oxidase,Humans
BE0002010,Dihydrofolate reductase,Escherichia coli (strain K12)
BE0000637,UMP-CMP kinase,Humans
BE0004650,50S ribosomal protein L16,Escherichia coli (strain K12)
BE0001544,Dr hemagglutinin structural subunit,Escherichia coli
BE0000929,Complement decay-accelerating factor,Humans
BE0003474,Microtubule-associated protein tau,Humans
BE0004799,16S ribosomal RNA,Enteric bacteria and other eubacteria
BE0000279,30S ribosomal protein S12,Escherichia coli (strain K12)
BE0000127,30S ribosomal protein S9,Escherichia coli (strain K12)
BE0001349,D-alanyl-D-alanine carboxypeptidase,Streptomyces sp. (strain R61)
BE0001358,Beta-lactamase,Escherichia coli (strain K12)
BE0005191,Potassium voltage-gated channel subfamily H member 1,Humans
BE0000301,Retinol-binding protein 1,Humans
BE0009978,Retinoic acid receptor RXR,
BE0000866,Platelet glycoprotein IX,Humans
BE0000061,Cannabinoid receptor 1,Humans
BE0000095,Cannabinoid receptor 2,Humans
BE0000705,Cysteinyl leukotriene receptor 1,Humans
BE0004552,Cyclin-dependent kinases regulatory subunit 1,Humans
BE0004881,5-hydroxytryptamine 2 receptor,Humans
BE0000418,Calmodulin,Humans
BE0004879,alpha1-acid glycoprotein,Humans
BE0000630,Matrix protein 2,Influenza A virus (strain A/Ann Arbor/6/1960 H2N2)
BE0004755,Protein cereblon,Humans
BE0003517,Tumor necrosis factor ligand superfamily member 11,Humans
BE0003403,Cadherin-5,Humans
BE0008982,Serpin B9,Humans
BE0008981,Trefoil factor 1,Humans
BE0009698,Cadherin-11,Humans
BE0001193,3-phosphoinositide-dependent protein kinase 1,Humans
BE0009126,Penicillin-binding protein 3,Listeria monocytogenes serotype 4b str. LL195
BE0004950,DNA topoisomerase 1,Staphylococcus aureus
BE0004698,Neutral alpha-glucosidase AB,Humans
BE0004699,Neutral alpha-glucosidase C,Humans
BE0001066,Solute carrier family 22 member 6,Humans
BE0003645,Solute carrier family 22 member 8,Humans
BE0000879,Solute carrier family 22 member 11,Humans
BE0003646,Solute carrier family 22 member 7,Humans
BE0008388,Beta-lactamase,Acinetobacter baumannii
BE0002449,Telomerase reverse transcriptase,Humans
BE0003478,Melanin-concentrating hormone receptor 1,Humans
BE0002674,Pyruvate-flavodoxin oxidoreductase,Desulfovibrio africanus
BE0004826,D-Ala-D-Ala moiety of NAM/NAG peptide subunits of peptidoglycan,Gram-positive Bacteria
BE0001088,Tissue-type plasminogen activator,Humans
BE0001283,Apolipoprotein(a),Humans
BE0004896,Membrane-associated progesterone receptor component 1,Humans
BE0004904,NADPH oxidase,Humans
BE0008954,DNA-3-methyladenine glycosylase,Humans
BE0000510,Serotransferrin,Humans
BE0002833,Copper transport protein ATOX1,Humans
BE0004789,Tubulin beta-2 chain,Pig roundworm
BE0001340,Tubulin alpha-1A chain,Humans
BE0001367,Tubulin beta-4B chain,Humans
BE0001487,Fumarate reductase flavoprotein subunit,Shewanella oneidensis (strain MR-1)
BE0002128,Serine protease hepsin,Humans
BE0000970,Insulin-like growth factor-binding protein 3,Humans
BE0008996,Pregnancy-specific beta-1-glycoprotein 5,Humans
BE0009043,Cytochrome P450 26C1,Humans
BE0004670,Squalene monooxygenase,Yeast
BE0001046,Elastin,Humans
BE0003621,Penicillin-binding protein 2,Neisseria gonorrhoeae
BE0003622,PBP3,Haemophilus influenzae
BE0001075,Myeloperoxidase,Humans
BE0009685,Peptidoglycan transpeptidase,
BE0004524,Disks large homolog 4,Humans
BE0002994,Arginase,Bacillus caldovelox
BE0008382,DNA gyrase subunit A,Escherichia coli (strain K12)
BE0008383,DNA topoisomerase 4 subunit A,Staphylococcus aureus
BE0008386,DNA topoisomerase 4 subunit B,Bacillus subtilis (strain 168)
BE0008387,DNA gyrase subunit A,Bacillus subtilis (strain 168)
BE0008392,Multidrug resistance protein MdtK,Escherichia coli
BE0008384,Gyrase A,Mycobacterium tuberculosis
BE0008385,DNA gyrase subunit A,Staphylococcus aureus
BE0004897,Sigma receptor,Humans
BE0001391,Tubulin alpha-4A chain,Humans
BE0000474,Thioredoxin reductase,Staphylococcus aureus (strain Mu50 / ATCC 700699)
BE0003610,3-oxo-5-beta-steroid 4-dehydrogenase,Humans
BE0000585,3-oxo-5-alpha-steroid 4-dehydrogenase 2,Humans
BE0000498,DNA polymerase I,Escherichia coli (strain K12)
BE0000334,Urease subunit alpha,Enterobacter aerogenes
BE0001198,Macrophage metalloelastase,Humans
BE0002214,Adenosine deaminase,Humans
BE0009609,Voltage-dependent R-type calcium channel subunit alpha-1E (CACNA1E),Humans
BE0004661,Acetylcholine receptor subunit alpha,Humans
BE0000057,Neuraminidase,Influenza A virus (strain A/Bangkok/1/1979 H3N2)
BE0003527,Neuraminidase,Influenza B virus (strain B/Beijing/1/1987)
BE0000043,Endothelin B receptor,Humans
BE0000521,Endothelin-1 receptor,Humans
BE0003709,30S ribosomal protein S13,Escherichia coli (strain K12)
BE0003708,30S ribosomal protein S14,Escherichia coli (strain K12)
BE0003710,30S ribosomal protein S19,Escherichia coli (strain K12)
BE0003582,Potassium channel subfamily K member 3,Humans
BE0003583,Potassium channel subfamily K member 9,Humans
BE0009965,Carbonic anhydrase,Humans
BE0002437,Carbonic anhydrase 9,Humans
BE0001653,Carbonic anhydrase 12,Humans
BE0004808,Lead,Humans
BE0004814,Mercury,Humans
BE0004802,Cadmium,Humans
BE0004813,Arsenic,Humans
BE0003711,Tubulin delta chain,Humans
BE0003713,Tubulin gamma-1 chain,Humans
BE0003712,Tubulin epsilon chain,Humans
BE0004840,Penicillin-binding protein,Gram positive and gram negative bacteria
BE0000116,Evolved beta-galactosidase subunit alpha,Escherichia coli (strain K12)
BE0000406,"Carnitine O-palmitoyltransferase 1, liver isoform",Humans
BE0000757,Solute carrier family 22 member 4,Humans
BE0000106,Solute carrier family 22 member 5,Humans
BE0000496,Carnitine O-acetyltransferase,Humans
BE0000097,Mitochondrial carnitine/acylcarnitine carrier protein CACL,Humans
BE0000579,Mitochondrial carnitine/acylcarnitine carrier protein,Humans
BE0000373,Peroxisomal carnitine O-octanoyltransferase,Humans
BE0000179,"Carnitine O-palmitoyltransferase 2, mitochondrial",Humans
BE0000657,Cytosolic phospholipase A2,Humans
BE0003201,Annexin A3,Humans
BE0008969,Annexin A4,Humans
BE0004149,Annexin A5,Humans
BE0003997,Phospholipase A2,Humans
BE0000351,Amiloride-sensitive amine oxidase [copper-containing],Humans
BE0000678,Acid-sensing ion channel 2,Humans
BE0000353,Acid-sensing ion channel 1,Humans
BE0000752,Sodium/hydrogen exchanger 1,Humans
BE0000895,Urokinase-type plasminogen activator,Humans
BE0002194,Fatty-acid amide hydrolase 1,Humans
BE0001062,Mitogen-activated protein kinase 3,Humans
BE0004353,Aldo-keto reductase family 1 member B10,Humans
BE0000229,Sodium/potassium-transporting ATPase subunit gamma,Humans
BE0009094,Secreted frizzled-related protein 4,Humans
BE0001171,Toll-like receptor 9,Humans
BE0002659,Glutathione S-transferase,Plasmodium falciparum
BE0003428,High mobility group protein B1,Humans
BE0000982,Angiotensin-converting enzyme 2,Humans
BE0000332,Enoyl-[acyl-carrier-protein] reductase [NADH],Mycobacterium tuberculosis
BE0000466,Catalase-peroxidase,Mycobacterium tuberculosis
BE0002436,Histamine N-methyltransferase,Humans
BE0000461,DNA-directed RNA polymerase subunit alpha,Escherichia coli (strain K12)
BE0000257,DNA-directed RNA polymerase subunit beta,Escherichia coli (strain K12)
BE0003707,DNA-directed RNA polymerase subunit beta',Escherichia coli (strain K12)
BE0001120,Heat shock protein HSP 90-alpha,Humans
BE0001165,Endoplasmin,Humans
BE0000266,Neprilysin,Humans
BE0004743,Breakpoint cluster region protein,Humans
BE0001104,RET proto-oncogene,Humans
BE0000853,Macrophage colony-stimulating factor 1 receptor,Humans
BE0001124,Epithelial discoidin domain-containing receptor 1,Humans
BE0004741,Discoidin domain-containing receptor 2,Humans
BE0003565,"Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1A",Humans
BE0003323,"Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1B",Humans
BE0004829,C55-isoprenyl pyrophosphate,Gram positive and gram negative bacteria
BE0001183,Insulin-degrading enzyme,Humans
BE0000836,Hydroxycarboxylic acid receptor 3,Humans
BE0000526,Nicotinate-nucleotide pyrophosphorylase [carboxylating],Humans
BE0000783,Nicotinamide N-methyltransferase,Humans
BE0000980,Tyrosine-protein phosphatase non-receptor type 4,Humans
BE0003567,Receptor-type tyrosine-protein phosphatase S,Humans
BE0003568,Receptor-type tyrosine-protein phosphatase epsilon,Humans
BE0003569,V-type proton ATPase catalytic subunit A,Humans
BE0000594,Envelope glycoprotein GP350,HHV-4
BE0000712,Envelope glycoprotein GP340,HHV-4
BE0004657,Dihydropteroate synthase type-1,Escherichia coli
BE0004658,Folic acid synthesis protein FOL1,Baker's yeast
BE0002352,Cycloinulo-oligosaccharide fructanotransferase,Paenibacillus macerans
BE0000882,Trifunctional purine biosynthetic protein adenosine-3,Humans
BE0000472,Putative gonadotropin-releasing hormone II receptor,Humans
BE0000731,"Cytochrome P450 11B1, mitochondrial",Humans
BE0000242,"Adrenodoxin, mitochondrial",Humans
BE0002353,"cAMP-specific 3',5'-cyclic phosphodiesterase 4C",Humans
BE0001192,Metabotropic glutamate receptor 5,Humans
BE0000356,Voltage-dependent P/Q-type calcium channel subunit alpha-1A,Humans
BE0010000,Muscle nicotinic acetylcholine receptor,Humans
BE0004895,Protein kinase C,Humans
BE0004877,"3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase",Humans
BE0003790,Mitogen-activated protein kinase 8,Humans
BE0004833,Bacterial outer membrane,Bacteria
BE0000689,Fibroblast growth factor 1,Humans
BE0000326,Fibroblast growth factor 4,Humans
BE0004520,6-pyruvoyl tetrahydrobiopterin synthase,Humans
BE0003837,Ig kappa chain V-II region RPMI 6410,Humans
BE0005562,G-protein coupled receptor 35,Humans
BE0003580,Nischarin,Humans
BE0002361,Probable pyruvate-flavodoxin oxidoreductase,Escherichia coli (strain K12)
BE0000621,Oxygen-insensitive NADPH nitroreductase,Escherichia coli (strain K12)
BE0000158,30S ribosomal protein S10,Escherichia coli (strain K12)
BE0000499,Low-density lipoprotein receptor,Humans
BE0000555,Protein P,HBV-F
BE0008389,Penicillin-binding protein 2,Staphylococcus aureus
BE0004862,Serotonin Receptors,Humans
BE0000099,Cysteinyl leukotriene receptor 2,Humans
BE0000995,fMet-Leu-Phe receptor,Humans
BE0000709,ADP/ATP translocase 2,Humans
BE0000624,ADP/ATP translocase 3,Humans
BE0004906,Calcium-activated potassium channel,Humans
BE0009743,60 kDa lysophospholipase,Humans
BE0000892,DNA (cytosine-5)-methyltransferase 1,Humans
BE0009880,DNA (cytosine-5)-methyltransferase 3A,Humans
BE0000155,Toll-like receptor 7,Humans
BE0003518,Toll-like receptor 8,Humans
BE0000548,Fumarate reductase flavoprotein subunit,Escherichia coli (strain K12)
BE0004915,D(2L) dopamine receptor,Humans
BE0000577,Squalene monooxygenase,Humans
BE0002517,tRNA (cytosine(38)-C(5))-methyltransferase,Humans
BE0004807,Iron,Humans
BE0004818,Aluminum,Humans
BE0003392,Amyloid beta A4 protein,Humans
BE0000484,"ATP synthase subunit delta, mitochondrial",Humans
BE0000697,Retinoic acid-induced protein 3,Humans
BE0000653,Retinoic acid receptor responder protein 1,Humans
BE0005828,Lipocalin-1,Humans
BE0005829,Odorant-binding protein 2a,Humans
BE0000314,Retinol-binding protein 4,Humans
BE0004284,"[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 4, mitochondrial",Humans
BE0003480,Cytochrome P450 26A1,Humans
BE0009044,Cytochrome P450 26B1,Humans
BE0002477,Carcinoembryonic antigen,Humans
BE0000114,D-lactate dehydrogenase,Escherichia coli (strain K12)
BE0002252,"Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial",Humans
BE0004653,30S ribosomal protein S7,Escherichia coli (strain K12)
BE0004651,30S ribosomal protein S3,Escherichia coli (strain K12)
BE0004652,30S ribosomal protein S8,Escherichia coli (strain K12)
BE0001105,Major prion protein,Humans
BE0008391,Multidrug translocase MdfA,Escherichia coli
BE0000047,Solute carrier family 12 member 5,Humans
BE0000140,Solute carrier family 12 member 6,Humans
BE0000276,Solute carrier family 12 member 7,Humans
BE0000601,Solute carrier family 12 member 4,Humans
BE0000091,"DNA topoisomerase I, mitochondrial",Humans
BE0000971,DNA topoisomerase 1,Humans
BE0009711,Bacterial beta-lactamase enzymes,
BE0000968,Histamine H3 receptor,Humans
BE0001090,Protein S100-A1,Humans
BE0001206,Protein S100-A12,Humans
BE0001177,Protein S100-B,Humans
BE0000885,Protein S100-A13,Humans
BE0003602,Protein S100-A2,Humans
BE0000743,50S ribosomal protein L10,Shigella flexneri
BE0001002,Membrane primary amine oxidase,Humans
BE0003446,G-protein coupled estrogen receptor 1,Humans
BE0009014,ATP synthase subunit a,Humans
BE0009015,Beclin-1,Humans
BE0000920,Interstitial collagenase,Humans
BE0000642,72 kDa type IV collagenase,Humans
BE0001116,Stromelysin-1,Humans
BE0003690,Matrilysin,Humans
BE0001182,Neutrophil collagenase,Humans
BE0003689,Stromelysin-2,Humans
BE0003691,Stromelysin-3,Humans
BE0000966,Collagenase 3,Humans
BE0003692,Matrix metalloproteinase-14,Humans
BE0003693,Matrix metalloproteinase-15,Humans
BE0001637,Matrix metalloproteinase-16,Humans
BE0003694,Matrix metalloproteinase-17,Humans
BE0003695,Matrix metalloproteinase-19,Humans
BE0003696,Matrix metalloproteinase-20,Humans
BE0003697,Matrix metalloproteinase-21,Humans
BE0003698,Matrix metalloproteinase-23,Humans
BE0003699,Matrix metalloproteinase-24,Humans
BE0009742,Matrix metalloproteinase-25,Humans
BE0003701,Matrix metalloproteinase-26,Humans
BE0003702,Matrix metalloproteinase-27,Humans
BE0003703,Matrix metalloproteinase-28,Humans
BE0000633,DNA polymerase catalytic subunit,HHV-3
BE0001403,Thymidine kinase,
BE0004038,Peptostreptococcal albumin-binding protein,Peptostreptococcus magnus
BE0003559,"6-phosphogluconate dehydrogenase, decarboxylating",Humans
BE0000069,"Acetyl-CoA acetyltransferase, mitochondrial",Humans
BE0001086,Nuclear factor NF-kappa-B p105 subunit,Humans
BE0002387,Nuclear factor NF-kappa-B p100 subunit,Humans
BE0001601,NH(3)-dependent NAD(+) synthetase,Bacillus subtilis (strain 168)
BE0009788,Phosphodiesterase enzymes,Humans
BE0001096,5'-nucleotidase,Humans
BE0000681,RNA-directed RNA polymerase L,HPIV-2
BE0001261,Genome polyprotein,DENV-2
BE0000282,RNA-directed RNA polymerase catalytic subunit,Influenza A virus (strain A/Beijing/11/1956 H1N1)
BE0000117,Prostacyclin synthase,Humans
BE0000799,DNA gyrase subunit B,Escherichia coli (strain K12)
BE0000798,DNA topoisomerase 4 subunit A,Escherichia coli (strain K12)
BE0003634,Carbonic anhydrase 14,Humans
BE0000880,Aquaporin-1,Humans
BE0003558,"Dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11A",Humans
BE0001186,Transient receptor potential cation channel subfamily M member 8,Humans
BE0001122,Transient receptor potential cation channel subfamily A member 1,Humans
BE0003416,Transient receptor potential cation channel subfamily V member 3,Humans
BE0000468,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,Escherichia coli (strain K12)
BE0001024,"Troponin C, slow skeletal and cardiac muscles",Humans
BE0004350,Protein S100-A4,Humans
BE0008983,Prostate-specific antigen,Humans
BE0000947,Pro-opiomelanocortin,Humans
BE0008670,"Sulfonylurea receptor 1, Kir6.2",Humans
BE0004952,Tumor necrosis factor-inducible gene 6 protein,Humans
BE0001051,Interleukin-1 beta,Humans
BE0004903,Nuclear factor NF-kappa-B,Humans
BE0004716,Potassium voltage-gated channel subfamily A member 3,Humans
BE0004827,Cystine,Humans
BE0002419,Neuropeptide Y receptor type 2,Humans
BE0000896,"Alkaline phosphatase, placental-like",Humans
BE0004925,Acetylcholine receptor subunit alpha-type unc-38,Caenorhabditis elegans
BE0004926,Acetylcholine receptor subunit alpha-type unc-63,Caenorhabditis elegans
BE0004927,Acetylcholine receptor subunit beta-type lev-1,Caenorhabditis elegans
BE0004928,Acetylcholine receptor subunit beta-type unc-29,Caenorhabditis elegans
BE0000716,DNA polymerase alpha subunit B,Humans
BE0004878,"Nuclear factor of activated T-cells, cytoplasmic 1",Humans
BE0004924,activator protein 1,Humans
BE0001029,Interleukin-2,Humans
BE0000050,Delta-aminolevulinic acid dehydratase,Humans
BE0004825,Copper,Humans
BE0004905,ATP-sensitive potassium channel,Humans
BE0010002,Calcium transporting ATPases,Humans
BE0009492,"Myosin light chain kinase, smooth muscle",Humans
BE0009765,Sulfotransferase 1C4,Humans
BE0000120,Dihydropteroate synthase type-1,Mycobacterium fortuitum
BE0000629,Hemoglobin subunit beta,Humans
BE0000130,Hemoglobin subunit alpha,Humans
BE0000399,Ferritin heavy chain,Humans
BE0000085,Ferritin light chain,Humans
BE0000049,High affinity immunoglobulin epsilon receptor subunit gamma,Humans
BE0001030,G protein-activated inward rectifier potassium channel 2,Humans
BE0001114,Vascular cell adhesion protein 1,Humans
BE0002218,G protein-activated inward rectifier potassium channel 4,Humans
BE0003593,Gamma-aminobutyric acid receptor subunit gamma-1,Humans
BE0003594,Gamma-aminobutyric acid receptor subunit gamma-3,Humans
BE0003595,Gamma-aminobutyric acid receptor subunit epsilon,Humans
BE0003596,Gamma-aminobutyric acid receptor subunit pi,Humans
BE0003597,Gamma-aminobutyric acid receptor subunit theta,Humans
BE0003599,Gamma-aminobutyric acid receptor subunit delta,Humans
BE0004706,Equilibrative nucleoside transporter 2,Humans
BE0009586,5-hydroxytryptamine receptor 3E,Humans
BE0009583,5-hydroxytryptamine receptor 3B,Humans
BE0009585,5-hydroxytryptamine receptor 3D,Humans
BE0009584,5-hydroxytryptamine receptor 3C,Humans
BE0005108,Voltage-dependent calcium channel gamma-2 subunit,Humans
BE0005190,G protein-activated inward rectifier potassium channel 3,Humans
BE0008999,Neural cell adhesion molecule L1,Humans
BE0009011,Lymphoid enhancer-binding factor 1,Humans
BE0002375,Prostaglandin E2 receptor EP3 subtype,Humans
BE0000249,Sodium- and chloride-dependent GABA transporter 1,Humans
BE0000192,Sodium channel protein type 11 subunit alpha,Humans
BE0003636,Sodium channel subunit beta-2,Humans
BE0003637,Sodium channel subunit beta-3,Humans
BE0003638,Sodium channel subunit beta-4,Humans
BE0003626,"Carbonic anhydrase 5A, mitochondrial",Humans
BE0003627,"Carbonic anhydrase 5B, mitochondrial",Humans
BE0003628,Carbonic anhydrase 6,Humans
BE0003630,Carbonic anhydrase-related protein,Humans
BE0003631,Carbonic anhydrase-related protein 10,Humans
BE0003632,Carbonic anhydrase-related protein 11,Humans
BE0003633,Carbonic anhydrase 13,Humans
BE0002441,ATP-sensitive inward rectifier potassium channel 8,Humans
BE0004435,Oxygen-insensitive NADPH nitroreductase,Helicobacter pylori (strain ATCC 700392 / 26695)
BE0009695,Anaerobic bacterial DNA,
BE0009696,Protozoal DNA,
BE0003522,Prostaglandin E2 receptor EP4 subtype,Humans
BE0002378,Nociceptin receptor,Humans
BE0003688,Penicillin-binding protein 2,Bacteroides fragilis
BE0002442,Toll-like receptor 4,Humans
BE0003539,Aldehyde oxidase,Humans
BE0003380,Cellular tumor antigen p53,Humans
BE0004876,Ribosomal protein S6 kinase alpha-3,Humans
BE0003469,NF-kappa-B inhibitor alpha,Humans
BE0000444,Caspase-1,Humans
BE0009668,Extracellular signal-regulated kinase (ERK),Humans
BE0001027,G1/S-specific cyclin-D1,Humans
BE0004689,Myc proto-oncogene protein,Humans
BE0009669,Cyclin A,
BE0002887,Cytochrome P450 2C8,Humans
BE0002433,Cytochrome P450 1A2,Humans
BE0003536,Cytochrome P450 2C19,Humans
BE0001944,Dihydrofolate reductase,Mycobacterium tuberculosis
BE0004951,DNA topoisomerase 2,Humans
BE0000802,Niemann-Pick C1-like protein 1,Humans
BE0000105,Sterol O-acyltransferase 1,Humans
BE0001078,Aminopeptidase N,Humans
BE0004812,Manganese cation,Humans
BE0000631,"cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A",Humans
BE0009008,Calcipressin-1,Humans
BE0000327,Melatonin receptor type 1B,Humans
BE0000515,Melatonin receptor type 1A,Humans
BE0000113,DNA polymerase beta,Humans
BE0002390,Superoxide dismutase [Cu-Zn],Humans
BE0001109,Ras-related C3 botulinum toxin substrate 1,Humans
BE0000907,"Peroxiredoxin-5, mitochondrial",Humans
BE0002400,Potassium voltage-gated channel subfamily KQT member 5,Humans
BE0005819,Nucleolar and coiled-body phosphoprotein 1,Humans
BE0001191,Protein S100-P,Humans
BE0000875,Lanosterol 14-alpha demethylase,Humans
BE0003552,C-X-C chemokine receptor type 1,Humans
BE0001246,Camphor 5-monooxygenase,Pseudomonas putida
BE0004923,Mitochondrial ATP-sensitive potassium channel,Humans
BE0009748,Transient receptor potential cation channel subfamily M member 4,Humans
BE0001009,Cytochrome c,Humans
BE0009853,Mitogen-activated Protein Kinases,Humans
BE0003566,"Troponin C, skeletal muscle",Humans
BE0000125,Interleukin-3,Humans
BE0000690,Lanosterol 14-alpha demethylase,
BE0004873,Steroid 21-hydroxylase,Humans
BE0003719,Pannexin-1,Humans
